DateTime,Date,Time,Temperature (C),Humidity (%),Soil Moisture (%),Rain(%)
10-01-2023 01:00,10-01-2023,01:00:00,29,59,43,75
10-01-2023 01:30,10-01-2023,01:30:00,28,57,41,100
10-01-2023 02:00,10-01-2023,02:00:00,28,55,40,100
10-01-2023 02:30,10-01-2023,02:30:00,27,53,39,100
10-01-2023 03:00,10-01-2023,03:00:00,26,51,37,100
10-01-2023 03:30,10-01-2023,03:30:00,25,49,36,100
10-01-2023 04:00,10-01-2023,04:00:00,24,48,35,100
10-01-2023 04:30,10-01-2023,04:30:00,23,46,34,100
10-01-2023 05:00,10-01-2023,05:00:00,22,44,33,100
10-01-2023 05:30,10-01-2023,05:30:00,22,43,32,100
10-01-2023 06:00,10-01-2023,06:00:00,21,42,31,100
10-01-2023 06:30,10-01-2023,06:30:00,21,41,31,100
10-01-2023 07:00,10-01-2023,07:00:00,20,41,30,100
10-01-2023 07:30,10-01-2023,07:30:00,20,40,30,100
10-01-2023 08:00,10-01-2023,08:00:00,20,40,30,100
10-01-2023 08:30,10-01-2023,08:30:00,20,40,30,100
10-01-2023 09:00,10-01-2023,09:00:00,20,41,30,100
10-01-2023 09:30,10-01-2023,09:30:00,21,41,31,100
10-01-2023 10:00,10-01-2023,10:00:00,21,42,31,100
10-01-2023 10:30,10-01-2023,10:30:00,22,43,32,100
10-01-2023 11:00,10-01-2023,11:00:00,22,44,33,100
10-01-2023 11:30,10-01-2023,11:30:00,23,46,34,100
10-01-2023 12:00,10-01-2023,12:00:00,24,48,35,100
10-01-2023 12:30,10-01-2023,12:30:00,25,49,36,100
10-01-2023 13:00,10-01-2023,13:00:00,26,51,37,100
10-01-2023 13:30,10-01-2023,13:30:00,27,53,39,100
10-01-2023 14:00,10-01-2023,14:00:00,28,55,40,100
10-01-2023 14:30,10-01-2023,14:30:00,28,57,41,100
10-01-2023 15:00,10-01-2023,15:00:00,29,59,43,100
10-01-2023 15:30,10-01-2023,15:30:00,30,61,44,100
10-01-2023 16:00,10-01-2023,16:00:00,31,63,45,100
10-01-2023 16:30,10-01-2023,16:30:00,32,64,46,100
10-01-2023 17:00,10-01-2023,17:00:00,33,66,47,100
10-01-2023 17:30,10-01-2023,17:30:00,33,67,48,100
10-01-2023 18:00,10-01-2023,18:00:00,34,68,49,100
10-01-2023 18:30,10-01-2023,18:30:00,34,69,49,100
10-01-2023 19:00,10-01-2023,19:00:00,35,69,50,100
10-01-2023 19:30,10-01-2023,19:30:00,35,70,50,100
10-01-2023 20:00,10-01-2023,20:00:00,35,70,50,100
10-01-2023 20:30,10-01-2023,20:30:00,35,70,50,100
10-01-2023 21:00,10-01-2023,21:00:00,35,69,50,100
10-01-2023 21:30,10-01-2023,21:30:00,34,69,49,100
10-01-2023 22:00,10-01-2023,22:00:00,34,68,49,100
10-01-2023 22:30,10-01-2023,22:30:00,33,67,48,100
10-01-2023 23:00,10-01-2023,23:00:00,33,66,47,100
10-01-2023 23:30,10-01-2023,23:30:00,32,64,46,100
11-01-2023 00:00,11-01-2023,00:00:00,31,63,45,100
11-01-2023 00:30,11-01-2023,00:30:00,30,61,44,100
11-01-2023 01:00,11-01-2023,01:00:00,29,59,43,100
11-01-2023 01:30,11-01-2023,01:30:00,28,57,41,100
11-01-2023 02:00,11-01-2023,02:00:00,28,55,40,100
11-01-2023 02:30,11-01-2023,02:30:00,27,53,39,100
11-01-2023 03:00,11-01-2023,03:00:00,26,51,37,100
11-01-2023 03:30,11-01-2023,03:30:00,25,49,36,100
11-01-2023 04:00,11-01-2023,04:00:00,24,48,35,100
11-01-2023 04:30,11-01-2023,04:30:00,23,46,34,100
11-01-2023 05:00,11-01-2023,05:00:00,22,44,33,100
11-01-2023 05:30,11-01-2023,05:30:00,22,43,32,100
11-01-2023 06:00,11-01-2023,06:00:00,21,42,31,100
11-01-2023 06:30,11-01-2023,06:30:00,21,41,31,100
11-01-2023 07:00,11-01-2023,07:00:00,20,41,30,100
11-01-2023 07:30,11-01-2023,07:30:00,20,40,30,100
11-01-2023 08:00,11-01-2023,08:00:00,20,40,30,100
11-01-2023 08:30,11-01-2023,08:30:00,20,40,30,100
11-01-2023 09:00,11-01-2023,09:00:00,20,41,30,100
11-01-2023 09:30,11-01-2023,09:30:00,21,41,31,100
11-01-2023 10:00,11-01-2023,10:00:00,21,42,31,100
11-01-2023 10:30,11-01-2023,10:30:00,22,43,32,100
11-01-2023 11:00,11-01-2023,11:00:00,22,44,33,100
11-01-2023 11:30,11-01-2023,11:30:00,23,46,34,100
11-01-2023 12:00,11-01-2023,12:00:00,24,48,35,100
11-01-2023 12:30,11-01-2023,12:30:00,25,49,36,100
11-01-2023 13:00,11-01-2023,13:00:00,26,51,37,100
11-01-2023 13:30,11-01-2023,13:30:00,27,53,39,100
11-01-2023 14:00,11-01-2023,14:00:00,28,55,40,100
11-01-2023 14:30,11-01-2023,14:30:00,28,57,41,100
11-01-2023 15:00,11-01-2023,15:00:00,29,59,43,100
11-01-2023 15:30,11-01-2023,15:30:00,30,61,44,100
11-01-2023 16:00,11-01-2023,16:00:00,31,63,45,100
11-01-2023 16:30,11-01-2023,16:30:00,32,64,46,100
11-01-2023 17:00,11-01-2023,17:00:00,33,66,47,100
11-01-2023 17:30,11-01-2023,17:30:00,33,67,48,100
11-01-2023 18:00,11-01-2023,18:00:00,34,68,49,100
11-01-2023 18:30,11-01-2023,18:30:00,34,69,49,100
11-01-2023 19:00,11-01-2023,19:00:00,35,69,50,100
11-01-2023 19:30,11-01-2023,19:30:00,35,70,50,100
11-01-2023 20:00,11-01-2023,20:00:00,35,70,50,100
11-01-2023 20:30,11-01-2023,20:30:00,35,70,50,100
11-01-2023 21:00,11-01-2023,21:00:00,35,69,50,100
11-01-2023 21:30,11-01-2023,21:30:00,34,69,49,100
11-01-2023 22:00,11-01-2023,22:00:00,34,68,49,100
11-01-2023 22:30,11-01-2023,22:30:00,33,67,48,100
11-01-2023 23:00,11-01-2023,23:00:00,33,66,47,100
11-01-2023 23:30,11-01-2023,23:30:00,32,64,46,100
12-01-2023 00:00,12-01-2023,00:00:00,31,63,45,100
12-01-2023 00:30,12-01-2023,00:30:00,30,61,44,100
12-01-2023 01:00,12-01-2023,01:00:00,29,59,43,100
12-01-2023 01:30,12-01-2023,01:30:00,28,57,41,100
12-01-2023 02:00,12-01-2023,02:00:00,28,55,40,100
12-01-2023 02:30,12-01-2023,02:30:00,27,53,39,100
12-01-2023 03:00,12-01-2023,03:00:00,26,51,37,100
12-01-2023 03:30,12-01-2023,03:30:00,25,49,36,100
12-01-2023 04:00,12-01-2023,04:00:00,24,48,35,100
12-01-2023 04:30,12-01-2023,04:30:00,23,46,34,100
12-01-2023 05:00,12-01-2023,05:00:00,22,44,33,100
12-01-2023 05:30,12-01-2023,05:30:00,22,43,32,100
12-01-2023 06:00,12-01-2023,06:00:00,21,42,31,100
12-01-2023 06:30,12-01-2023,06:30:00,21,41,31,100
12-01-2023 07:00,12-01-2023,07:00:00,20,41,30,100
12-01-2023 07:30,12-01-2023,07:30:00,20,40,30,100
12-01-2023 08:00,12-01-2023,08:00:00,20,40,30,100
12-01-2023 08:30,12-01-2023,08:30:00,20,40,30,100
12-01-2023 09:00,12-01-2023,09:00:00,20,41,30,100
12-01-2023 09:30,12-01-2023,09:30:00,21,41,31,100
12-01-2023 10:00,12-01-2023,10:00:00,21,42,31,100
12-01-2023 10:30,12-01-2023,10:30:00,22,43,32,100
12-01-2023 11:00,12-01-2023,11:00:00,22,44,33,100
12-01-2023 11:30,12-01-2023,11:30:00,23,46,34,100
12-01-2023 12:00,12-01-2023,12:00:00,24,48,35,100
12-01-2023 12:30,12-01-2023,12:30:00,25,49,36,100
12-01-2023 13:00,12-01-2023,13:00:00,26,51,37,100
12-01-2023 13:30,12-01-2023,13:30:00,27,53,39,100
12-01-2023 14:00,12-01-2023,14:00:00,28,55,40,100
12-01-2023 14:30,12-01-2023,14:30:00,28,57,41,100
12-01-2023 15:00,12-01-2023,15:00:00,29,59,43,100
12-01-2023 15:30,12-01-2023,15:30:00,30,61,44,100
12-01-2023 16:00,12-01-2023,16:00:00,31,63,45,100
12-01-2023 16:30,12-01-2023,16:30:00,32,64,46,100
12-01-2023 17:00,12-01-2023,17:00:00,33,66,47,100
12-01-2023 17:30,12-01-2023,17:30:00,33,67,48,100
12-01-2023 18:00,12-01-2023,18:00:00,34,68,49,100
12-01-2023 18:30,12-01-2023,18:30:00,34,69,49,100
12-01-2023 19:00,12-01-2023,19:00:00,35,69,50,100
12-01-2023 19:30,12-01-2023,19:30:00,35,70,50,100
12-01-2023 20:00,12-01-2023,20:00:00,35,70,50,100
12-01-2023 20:30,12-01-2023,20:30:00,35,70,50,100
12-01-2023 21:00,12-01-2023,21:00:00,35,69,50,100
12-01-2023 21:30,12-01-2023,21:30:00,34,69,49,100
12-01-2023 22:00,12-01-2023,22:00:00,34,68,49,100
12-01-2023 22:30,12-01-2023,22:30:00,33,67,48,100
12-01-2023 23:00,12-01-2023,23:00:00,33,66,47,100
12-01-2023 23:30,12-01-2023,23:30:00,32,64,46,100
13-01-2023 00:00,13-01-2023,00:00:00,31,63,45,100
13-01-2023 00:30,13-01-2023,00:30:00,30,61,44,100
13-01-2023 01:00,13-01-2023,01:00:00,29,59,43,100
13-01-2023 01:30,13-01-2023,01:30:00,28,57,41,100
13-01-2023 02:00,13-01-2023,02:00:00,28,55,40,100
13-01-2023 02:30,13-01-2023,02:30:00,27,53,39,100
13-01-2023 03:00,13-01-2023,03:00:00,26,51,37,100
13-01-2023 03:30,13-01-2023,03:30:00,25,49,36,100
13-01-2023 04:00,13-01-2023,04:00:00,24,48,35,100
13-01-2023 04:30,13-01-2023,04:30:00,23,46,34,100
13-01-2023 05:00,13-01-2023,05:00:00,22,44,33,100
13-01-2023 05:30,13-01-2023,05:30:00,22,43,32,100
13-01-2023 06:00,13-01-2023,06:00:00,21,42,31,100
13-01-2023 06:30,13-01-2023,06:30:00,21,41,31,100
13-01-2023 07:00,13-01-2023,07:00:00,20,41,30,100
13-01-2023 07:30,13-01-2023,07:30:00,20,40,30,100
13-01-2023 08:00,13-01-2023,08:00:00,20,40,30,100
13-01-2023 08:30,13-01-2023,08:30:00,20,40,30,100
13-01-2023 09:00,13-01-2023,09:00:00,20,41,30,100
13-01-2023 09:30,13-01-2023,09:30:00,21,41,31,100
13-01-2023 10:00,13-01-2023,10:00:00,21,42,31,100
13-01-2023 10:30,13-01-2023,10:30:00,22,43,32,100
13-01-2023 11:00,13-01-2023,11:00:00,22,44,33,100
13-01-2023 11:30,13-01-2023,11:30:00,23,46,34,100
13-01-2023 12:00,13-01-2023,12:00:00,24,48,35,100
13-01-2023 12:30,13-01-2023,12:30:00,25,49,36,100
13-01-2023 13:00,13-01-2023,13:00:00,26,51,37,100
13-01-2023 13:30,13-01-2023,13:30:00,27,53,39,100
13-01-2023 14:00,13-01-2023,14:00:00,28,55,40,100
13-01-2023 14:30,13-01-2023,14:30:00,28,57,41,100
13-01-2023 15:00,13-01-2023,15:00:00,29,59,43,100
13-01-2023 15:30,13-01-2023,15:30:00,30,61,44,100
13-01-2023 16:00,13-01-2023,16:00:00,31,63,45,100
13-01-2023 16:30,13-01-2023,16:30:00,32,64,46,100
13-01-2023 17:00,13-01-2023,17:00:00,33,66,47,100
13-01-2023 17:30,13-01-2023,17:30:00,33,67,48,100
13-01-2023 18:00,13-01-2023,18:00:00,34,68,49,100
13-01-2023 18:30,13-01-2023,18:30:00,34,69,49,100
13-01-2023 19:00,13-01-2023,19:00:00,35,69,50,100
13-01-2023 19:30,13-01-2023,19:30:00,35,70,50,100
13-01-2023 20:00,13-01-2023,20:00:00,35,70,50,100
13-01-2023 20:30,13-01-2023,20:30:00,35,70,50,100
13-01-2023 21:00,13-01-2023,21:00:00,35,69,50,100
13-01-2023 21:30,13-01-2023,21:30:00,34,69,49,100
13-01-2023 22:00,13-01-2023,22:00:00,34,68,49,100
13-01-2023 22:30,13-01-2023,22:30:00,33,67,48,100
13-01-2023 23:00,13-01-2023,23:00:00,33,66,47,100
13-01-2023 23:30,13-01-2023,23:30:00,32,64,46,100
14-01-2023 00:00,14-01-2023,00:00:00,31,63,45,100
14-01-2023 00:30,14-01-2023,00:30:00,30,61,44,100
14-01-2023 01:00,14-01-2023,01:00:00,29,59,43,100
14-01-2023 01:30,14-01-2023,01:30:00,28,57,41,100
14-01-2023 02:00,14-01-2023,02:00:00,28,55,40,100
14-01-2023 02:30,14-01-2023,02:30:00,27,53,39,100
14-01-2023 03:00,14-01-2023,03:00:00,26,51,37,100
14-01-2023 03:30,14-01-2023,03:30:00,25,49,36,100
14-01-2023 04:00,14-01-2023,04:00:00,24,48,35,100
14-01-2023 04:30,14-01-2023,04:30:00,23,46,34,100
14-01-2023 05:00,14-01-2023,05:00:00,22,44,33,100
14-01-2023 05:30,14-01-2023,05:30:00,22,43,32,100
14-01-2023 06:00,14-01-2023,06:00:00,21,42,31,100
14-01-2023 06:30,14-01-2023,06:30:00,21,41,31,100
14-01-2023 07:00,14-01-2023,07:00:00,20,41,30,100
14-01-2023 07:30,14-01-2023,07:30:00,20,40,30,100
14-01-2023 08:00,14-01-2023,08:00:00,20,40,30,100
14-01-2023 08:30,14-01-2023,08:30:00,20,40,30,100
14-01-2023 09:00,14-01-2023,09:00:00,20,41,30,100
14-01-2023 09:30,14-01-2023,09:30:00,21,41,31,100
14-01-2023 10:00,14-01-2023,10:00:00,21,42,31,100
14-01-2023 10:30,14-01-2023,10:30:00,22,43,32,100
14-01-2023 11:00,14-01-2023,11:00:00,22,44,33,100
14-01-2023 11:30,14-01-2023,11:30:00,23,46,34,100
14-01-2023 12:00,14-01-2023,12:00:00,24,48,35,100
14-01-2023 12:30,14-01-2023,12:30:00,25,49,36,100
14-01-2023 13:00,14-01-2023,13:00:00,26,51,37,100
14-01-2023 13:30,14-01-2023,13:30:00,27,53,39,100
14-01-2023 14:00,14-01-2023,14:00:00,28,55,40,100
14-01-2023 14:30,14-01-2023,14:30:00,28,57,41,100
14-01-2023 15:00,14-01-2023,15:00:00,29,59,43,100
14-01-2023 15:30,14-01-2023,15:30:00,30,61,44,100
14-01-2023 16:00,14-01-2023,16:00:00,31,63,45,100
14-01-2023 16:30,14-01-2023,16:30:00,32,64,46,100
14-01-2023 17:00,14-01-2023,17:00:00,33,66,47,100
14-01-2023 17:30,14-01-2023,17:30:00,33,67,48,100
14-01-2023 18:00,14-01-2023,18:00:00,34,68,49,100
14-01-2023 18:30,14-01-2023,18:30:00,34,69,49,100
14-01-2023 19:00,14-01-2023,19:00:00,35,69,50,100
14-01-2023 19:30,14-01-2023,19:30:00,35,70,50,100
14-01-2023 20:00,14-01-2023,20:00:00,35,70,50,100
14-01-2023 20:30,14-01-2023,20:30:00,35,70,50,100
14-01-2023 21:00,14-01-2023,21:00:00,35,69,50,100
14-01-2023 21:30,14-01-2023,21:30:00,34,69,49,100
14-01-2023 22:00,14-01-2023,22:00:00,34,68,49,100
14-01-2023 22:30,14-01-2023,22:30:00,33,67,48,100
14-01-2023 23:00,14-01-2023,23:00:00,33,66,47,100
14-01-2023 23:30,14-01-2023,23:30:00,32,64,46,100
15-01-2023 00:00,15-01-2023,00:00:00,31,63,45,100
15-01-2023 00:30,15-01-2023,00:30:00,30,61,44,100
15-01-2023 01:00,15-01-2023,01:00:00,29,59,43,100
15-01-2023 01:30,15-01-2023,01:30:00,28,57,41,100
15-01-2023 02:00,15-01-2023,02:00:00,28,55,40,100
15-01-2023 02:30,15-01-2023,02:30:00,27,53,39,100
15-01-2023 03:00,15-01-2023,03:00:00,26,51,37,100
15-01-2023 03:30,15-01-2023,03:30:00,25,49,36,100
15-01-2023 04:00,15-01-2023,04:00:00,24,48,35,100
15-01-2023 04:30,15-01-2023,04:30:00,23,46,34,100
15-01-2023 05:00,15-01-2023,05:00:00,22,44,33,100
15-01-2023 05:30,15-01-2023,05:30:00,22,43,32,100
15-01-2023 06:00,15-01-2023,06:00:00,21,42,31,100
15-01-2023 06:30,15-01-2023,06:30:00,21,41,31,100
15-01-2023 07:00,15-01-2023,07:00:00,20,41,30,100
15-01-2023 07:30,15-01-2023,07:30:00,20,40,30,100
15-01-2023 08:00,15-01-2023,08:00:00,20,40,30,100
15-01-2023 08:30,15-01-2023,08:30:00,20,40,30,100
15-01-2023 09:00,15-01-2023,09:00:00,20,41,30,100
15-01-2023 09:30,15-01-2023,09:30:00,21,41,31,100
15-01-2023 10:00,15-01-2023,10:00:00,21,42,31,100
15-01-2023 10:30,15-01-2023,10:30:00,22,43,32,100
15-01-2023 11:00,15-01-2023,11:00:00,22,44,33,100
15-01-2023 11:30,15-01-2023,11:30:00,23,46,34,100
15-01-2023 12:00,15-01-2023,12:00:00,24,48,35,100
15-01-2023 12:30,15-01-2023,12:30:00,25,49,36,100
15-01-2023 13:00,15-01-2023,13:00:00,26,51,37,100
15-01-2023 13:30,15-01-2023,13:30:00,27,53,39,100
15-01-2023 14:00,15-01-2023,14:00:00,28,55,40,100
15-01-2023 14:30,15-01-2023,14:30:00,28,57,41,100
15-01-2023 15:00,15-01-2023,15:00:00,29,59,43,100
15-01-2023 15:30,15-01-2023,15:30:00,30,61,44,100
15-01-2023 16:00,15-01-2023,16:00:00,31,63,45,100
15-01-2023 16:30,15-01-2023,16:30:00,32,64,46,100
15-01-2023 17:00,15-01-2023,17:00:00,33,66,47,100
15-01-2023 17:30,15-01-2023,17:30:00,33,67,48,100
15-01-2023 18:00,15-01-2023,18:00:00,34,68,49,100
15-01-2023 18:30,15-01-2023,18:30:00,34,69,49,100
15-01-2023 19:00,15-01-2023,19:00:00,35,69,50,100
15-01-2023 19:30,15-01-2023,19:30:00,35,70,50,100
15-01-2023 20:00,15-01-2023,20:00:00,35,70,50,100
15-01-2023 20:30,15-01-2023,20:30:00,35,70,50,100
15-01-2023 21:00,15-01-2023,21:00:00,35,69,50,100
15-01-2023 21:30,15-01-2023,21:30:00,34,69,49,100
15-01-2023 22:00,15-01-2023,22:00:00,34,68,49,100
15-01-2023 22:30,15-01-2023,22:30:00,33,67,48,100
15-01-2023 23:00,15-01-2023,23:00:00,33,66,47,100
15-01-2023 23:30,15-01-2023,23:30:00,32,64,46,100
16-01-2023 00:00,16-01-2023,00:00:00,31,63,45,100
16-01-2023 00:30,16-01-2023,00:30:00,30,61,44,100
16-01-2023 01:00,16-01-2023,01:00:00,29,59,43,100
16-01-2023 01:30,16-01-2023,01:30:00,28,57,41,100
16-01-2023 02:00,16-01-2023,02:00:00,28,55,40,100
16-01-2023 02:30,16-01-2023,02:30:00,27,53,39,100
16-01-2023 03:00,16-01-2023,03:00:00,26,51,37,100
16-01-2023 03:30,16-01-2023,03:30:00,25,49,36,100
16-01-2023 04:00,16-01-2023,04:00:00,24,48,35,100
16-01-2023 04:30,16-01-2023,04:30:00,23,46,34,100
16-01-2023 05:00,16-01-2023,05:00:00,22,44,33,100
16-01-2023 05:30,16-01-2023,05:30:00,22,43,32,100
16-01-2023 06:00,16-01-2023,06:00:00,21,42,31,100
16-01-2023 06:30,16-01-2023,06:30:00,21,41,31,100
16-01-2023 07:00,16-01-2023,07:00:00,20,41,30,100
16-01-2023 07:30,16-01-2023,07:30:00,20,40,30,100
16-01-2023 08:00,16-01-2023,08:00:00,20,40,30,100
16-01-2023 08:30,16-01-2023,08:30:00,20,40,30,100
16-01-2023 09:00,16-01-2023,09:00:00,20,41,30,100
16-01-2023 09:30,16-01-2023,09:30:00,21,41,31,100
16-01-2023 10:00,16-01-2023,10:00:00,21,42,31,100
16-01-2023 10:30,16-01-2023,10:30:00,22,43,32,100
16-01-2023 11:00,16-01-2023,11:00:00,22,44,33,100
16-01-2023 11:30,16-01-2023,11:30:00,23,46,34,100
16-01-2023 12:00,16-01-2023,12:00:00,24,48,35,100
16-01-2023 12:30,16-01-2023,12:30:00,25,49,36,100
16-01-2023 13:00,16-01-2023,13:00:00,26,51,37,100
16-01-2023 13:30,16-01-2023,13:30:00,27,53,39,100
16-01-2023 14:00,16-01-2023,14:00:00,28,55,40,100
16-01-2023 14:30,16-01-2023,14:30:00,28,57,41,100
16-01-2023 15:00,16-01-2023,15:00:00,29,59,43,100
16-01-2023 15:30,16-01-2023,15:30:00,30,61,44,100
16-01-2023 16:00,16-01-2023,16:00:00,31,63,45,100
16-01-2023 16:30,16-01-2023,16:30:00,32,64,46,100
16-01-2023 17:00,16-01-2023,17:00:00,33,66,47,100
16-01-2023 17:30,16-01-2023,17:30:00,33,67,48,100
16-01-2023 18:00,16-01-2023,18:00:00,34,68,49,100
16-01-2023 18:30,16-01-2023,18:30:00,34,69,49,100
16-01-2023 19:00,16-01-2023,19:00:00,35,69,50,100
16-01-2023 19:30,16-01-2023,19:30:00,35,70,50,100
16-01-2023 20:00,16-01-2023,20:00:00,35,70,50,100
16-01-2023 20:30,16-01-2023,20:30:00,35,70,50,100
16-01-2023 21:00,16-01-2023,21:00:00,35,69,50,100
16-01-2023 21:30,16-01-2023,21:30:00,34,69,49,100
16-01-2023 22:00,16-01-2023,22:00:00,34,68,49,100
16-01-2023 22:30,16-01-2023,22:30:00,33,67,48,100
16-01-2023 23:00,16-01-2023,23:00:00,33,66,47,100
16-01-2023 23:30,16-01-2023,23:30:00,32,64,46,100
17-01-2023 00:00,17-01-2023,00:00:00,31,63,45,100
17-01-2023 00:30,17-01-2023,00:30:00,30,61,44,100
17-01-2023 01:00,17-01-2023,01:00:00,29,59,43,100
17-01-2023 01:30,17-01-2023,01:30:00,28,57,41,100
17-01-2023 02:00,17-01-2023,02:00:00,28,55,40,100
17-01-2023 02:30,17-01-2023,02:30:00,27,53,39,100
17-01-2023 03:00,17-01-2023,03:00:00,26,51,37,100
17-01-2023 03:30,17-01-2023,03:30:00,25,49,36,100
17-01-2023 04:00,17-01-2023,04:00:00,24,48,35,100
17-01-2023 04:30,17-01-2023,04:30:00,23,46,34,100
17-01-2023 05:00,17-01-2023,05:00:00,22,44,33,100
17-01-2023 05:30,17-01-2023,05:30:00,22,43,32,100
17-01-2023 06:00,17-01-2023,06:00:00,21,42,31,100
17-01-2023 06:30,17-01-2023,06:30:00,21,41,31,100
17-01-2023 07:00,17-01-2023,07:00:00,20,41,30,100
17-01-2023 07:30,17-01-2023,07:30:00,20,40,30,100
17-01-2023 08:00,17-01-2023,08:00:00,20,40,30,100
17-01-2023 08:30,17-01-2023,08:30:00,20,40,30,100
17-01-2023 09:00,17-01-2023,09:00:00,20,41,30,100
17-01-2023 09:30,17-01-2023,09:30:00,21,41,31,100
17-01-2023 10:00,17-01-2023,10:00:00,21,42,31,100
17-01-2023 10:30,17-01-2023,10:30:00,22,43,32,100
17-01-2023 11:00,17-01-2023,11:00:00,22,44,33,100
17-01-2023 11:30,17-01-2023,11:30:00,23,46,34,100
17-01-2023 12:00,17-01-2023,12:00:00,24,48,35,100
17-01-2023 12:30,17-01-2023,12:30:00,25,49,36,100
17-01-2023 13:00,17-01-2023,13:00:00,26,51,37,100
17-01-2023 13:30,17-01-2023,13:30:00,27,53,39,100
17-01-2023 14:00,17-01-2023,14:00:00,28,55,40,100
17-01-2023 14:30,17-01-2023,14:30:00,28,57,41,100
17-01-2023 15:00,17-01-2023,15:00:00,29,59,43,100
17-01-2023 15:30,17-01-2023,15:30:00,30,61,44,100
17-01-2023 16:00,17-01-2023,16:00:00,31,63,45,100
17-01-2023 16:30,17-01-2023,16:30:00,32,64,46,100
17-01-2023 17:00,17-01-2023,17:00:00,33,66,47,100
17-01-2023 17:30,17-01-2023,17:30:00,33,67,48,100
17-01-2023 18:00,17-01-2023,18:00:00,34,68,49,100
17-01-2023 18:30,17-01-2023,18:30:00,34,69,49,100
17-01-2023 19:00,17-01-2023,19:00:00,35,69,50,100
17-01-2023 19:30,17-01-2023,19:30:00,35,70,50,100
17-01-2023 20:00,17-01-2023,20:00:00,35,70,50,100
17-01-2023 20:30,17-01-2023,20:30:00,35,70,50,100
17-01-2023 21:00,17-01-2023,21:00:00,35,69,50,100
17-01-2023 21:30,17-01-2023,21:30:00,34,69,49,100
17-01-2023 22:00,17-01-2023,22:00:00,34,68,49,100
17-01-2023 22:30,17-01-2023,22:30:00,33,67,48,100
17-01-2023 23:00,17-01-2023,23:00:00,33,66,47,100
17-01-2023 23:30,17-01-2023,23:30:00,32,64,46,100
18-01-2023 00:00,18-01-2023,00:00:00,31,63,45,100
18-01-2023 00:30,18-01-2023,00:30:00,30,61,44,100
18-01-2023 01:00,18-01-2023,01:00:00,29,59,43,100
18-01-2023 01:30,18-01-2023,01:30:00,28,57,41,100
18-01-2023 02:00,18-01-2023,02:00:00,28,55,40,100
18-01-2023 02:30,18-01-2023,02:30:00,27,53,39,100
18-01-2023 03:00,18-01-2023,03:00:00,26,51,37,100
18-01-2023 03:30,18-01-2023,03:30:00,25,49,36,100
18-01-2023 04:00,18-01-2023,04:00:00,24,48,35,100
18-01-2023 04:30,18-01-2023,04:30:00,23,46,34,100
18-01-2023 05:00,18-01-2023,05:00:00,22,44,33,100
18-01-2023 05:30,18-01-2023,05:30:00,22,43,32,100
18-01-2023 06:00,18-01-2023,06:00:00,21,42,31,100
18-01-2023 06:30,18-01-2023,06:30:00,21,41,31,100
18-01-2023 07:00,18-01-2023,07:00:00,20,41,30,100
18-01-2023 07:30,18-01-2023,07:30:00,20,40,30,100
18-01-2023 08:00,18-01-2023,08:00:00,20,40,30,100
18-01-2023 08:30,18-01-2023,08:30:00,20,40,30,100
18-01-2023 09:00,18-01-2023,09:00:00,20,41,30,100
18-01-2023 09:30,18-01-2023,09:30:00,21,41,31,100
18-01-2023 10:00,18-01-2023,10:00:00,21,42,31,100
18-01-2023 10:30,18-01-2023,10:30:00,22,43,32,100
18-01-2023 11:00,18-01-2023,11:00:00,22,44,33,100
18-01-2023 11:30,18-01-2023,11:30:00,23,46,34,100
18-01-2023 12:00,18-01-2023,12:00:00,24,48,35,100
18-01-2023 12:30,18-01-2023,12:30:00,25,49,36,100
18-01-2023 13:00,18-01-2023,13:00:00,26,51,37,100
18-01-2023 13:30,18-01-2023,13:30:00,27,53,39,100
18-01-2023 14:00,18-01-2023,14:00:00,28,55,40,100
18-01-2023 14:30,18-01-2023,14:30:00,28,57,41,100
18-01-2023 15:00,18-01-2023,15:00:00,29,59,43,100
18-01-2023 15:30,18-01-2023,15:30:00,30,61,44,100
18-01-2023 16:00,18-01-2023,16:00:00,31,63,45,100
18-01-2023 16:30,18-01-2023,16:30:00,32,64,46,100
18-01-2023 17:00,18-01-2023,17:00:00,33,66,47,100
18-01-2023 17:30,18-01-2023,17:30:00,33,67,48,100
18-01-2023 18:00,18-01-2023,18:00:00,34,68,49,100
18-01-2023 18:30,18-01-2023,18:30:00,34,69,49,100
18-01-2023 19:00,18-01-2023,19:00:00,35,69,50,100
18-01-2023 19:30,18-01-2023,19:30:00,35,70,50,100
18-01-2023 20:00,18-01-2023,20:00:00,35,70,50,100
18-01-2023 20:30,18-01-2023,20:30:00,35,70,50,100
18-01-2023 21:00,18-01-2023,21:00:00,35,69,50,100
18-01-2023 21:30,18-01-2023,21:30:00,34,69,49,100
18-01-2023 22:00,18-01-2023,22:00:00,34,68,49,100
18-01-2023 22:30,18-01-2023,22:30:00,33,67,48,100
18-01-2023 23:00,18-01-2023,23:00:00,33,66,47,100
18-01-2023 23:30,18-01-2023,23:30:00,32,64,46,100
19-01-2023 00:00,19-01-2023,00:00:00,31,63,45,100
19-01-2023 00:30,19-01-2023,00:30:00,30,61,44,100
19-01-2023 01:00,19-01-2023,01:00:00,29,59,43,100
19-01-2023 01:30,19-01-2023,01:30:00,28,57,41,100
19-01-2023 02:00,19-01-2023,02:00:00,28,55,40,100
19-01-2023 02:30,19-01-2023,02:30:00,27,53,39,100
